Release Date,Season,Episode,Episode Title,Name,Sentence
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",old nan,The little Lordo s been dreaming again.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",theon greyjoy,We have visitors.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",bran stark,I don't want to see anyone.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",theon greyjoy,"Really? If I was cooped up all day with no one but this old bat for company, I'd go mad. Anyway, you don't have a choice. Robb's waiting."
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",bran stark,I don't want to go.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",theon greyjoy,"Neither do I. But Robb's Lord of Winterfell, which means I do what he says and you do what I say. Hodor! Help Bran down the hall."
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,I must say I received a slightly warmer welcome on my last visit.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",robb stark,Any man of the Night's Watch is welcome at Winterfell.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,"Any man of the Night's Watch, but not I, eh, boy?"
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",robb stark,"I'm not your boy, Lannister. I'm Lord of Winterfell while my father is away."
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,Then you might learn a lordo s courtesy.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,So it's true. Hello Bran. Do you remember anything about what happened?
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",maester luwin,He has no memory of that day.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,Curious.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",robb stark,Why are you here?
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,Would your charming companion be so kind as to kneel? My neck is beginning to hurt.
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",bran stark,"Kneel, Hodor."
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",tyrion lannister,"Do you like to ride, Bran?"
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",bran stark,"Yes. Well, I mean I did like to."
2011-05-08,Season 1,Episode 4,"Cripples, Bastards and Broken Things",maester luwin,The boy has lost the use of his legs.
