Release Date,Season,Episode,Episode Title,Name,Sentence
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"You wanted to see me, Your Grace?"
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"That's very thoughtful, Your Grace. I have everything I could want."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,A welcome one. A military encampment is no place for a lady.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"Your Grace, I tried to do my duty as a wife, that is all."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,The duty of any wife to any husband-to provide him with children.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"Why? I-I would not speak ill of the dead, Your Grace."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,No. I do beg your pardon. The subtleties of politics are often lost on me. Renly I don't believe he was interested in the company of women.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"Whenever I wanted to make a child with him, he-he had so many excuses, so many late-night war councils. He never wanted to try. Except one evening, after he'd had far too much wine to drink, he suggested something-something that sounded very painful and couldn't possibly result in children. Maybe the fault was with me."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"It's such a relief to hear you say so, Your Grace."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,As is your right. You must do whatever you need to do.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,You are the king.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,It's beautiful. Will you show me how it works?
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"Would you take me hunting sometime? Forgive me, Your Grace. I know a hunt is no place for a woman."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,My father would never let me before-
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,May I? Please.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,I imagine it must be so exciting to squeeze your finger here and watch something die over there.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,"I don't know, Your Grace Do you think I could?"
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",margaery tyrell,Would you like to watch me?
2013-04-28,Season 3,Episode 5,Kissed by Fire,margaery tyrell,I'll plant the seed as soon as Joffrey and I are married. It should grow quickly.
2013-04-28,Season 3,Episode 5,Kissed by Fire,margaery tyrell,And only one to let you go. Because it will please me.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,Come on. Come walk with me.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"I remember the first time I saw you in the throne room. I'd never seen anyone who looked so unhappy. I want very much for you to be happy, Sansa, and so does my grandmother."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,You would have been happy at Highgarden. But women in our position must make the best of our circumstances.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,Has Lord Tyrion mistreated you?
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,Has he been kind to you?
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"You don't want him, though."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"Far from the worst Lannister, wouldn't you say?"
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"My son will be king Sons learn from their mothers. I plan to teach mine a great deal. And your son, if I'm not mistaken, your son might be the Lord of Casterly Rock and the North someday. What?"
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,If it's the pain you're worried about-
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"What is it, then? He's rather good-looking even with the scar. Especially with the scar."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"Some women like tall men. Some like short men. Some like hairy men. Some like bald men. Gentle men, rough men, ugly men, pretty men, pretty girls. Most women don't know what they like until they've tried it. And, sadly, so many of us get to try so little before we're old and gray. Tyrion may surprise you. From what I've heard, he's quite experienced."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"It can be. We're very complicated, you know. Pleasing us takes practice."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,margaery tyrell,"Yes, sweet girl. My mother taught me."
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,"You look radiant, Your Grace."
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,It's the word that came to mind.
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,We're going to be sisters soon. We should be friends.
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,"A better dancer than a singer, I'm afraid."
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,Of course. They play it so often here at court.
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,"Not as well as you, I'm sure."
2013-05-19,Season 3,Episode 8,Second Sons,margaery tyrell,Gone.
2014-04-06,Season 4,Episode 1,Two Swords,margaery tyrell,"The wedding is in a fortnight, Grandmother. You can't say no to everything."
2014-04-06,Season 4,Episode 1,Two Swords,margaery tyrell,Perhaps I should just let Joffrey choose it for me. End up with a string of dead sparrow heads around my neck.
2014-04-06,Season 4,Episode 1,Two Swords,margaery tyrell,A shadow?
2014-04-06,Season 4,Episode 1,Two Swords,margaery tyrell,Joffrey is our king now.
2014-04-06,Season 4,Episode 1,Two Swords,margaery tyrell,And you've given none.
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,"My love, why don't we make the announcement?"
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,"We are so fortunate to enjoy this marvelous food and drink. Not all among us are so lucky. To thank the gods for bringing the recent war to a just end, King Joffrey has decreed that the leftovers from our feast be given to the poorest in his city."
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,Lady Brienne. So good of you to come.
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,"That's not true, my love. Brienne had nothing to do with it."
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,Thank you. I hope we see more of you.
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,"My love, come back to me. It's time for my father's toast."
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,"Look, the pie."
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,Wonderful. Wonderful. My hero.
2014-04-13,Season 4,Episode 2,The Lion and the Rose,margaery tyrell,He's choking!
2014-04-20,Season 4,Episode 3,Breaker of Chains,margaery tyrell,So am I the queen?
2014-04-20,Season 4,Episode 3,Breaker of Chains,margaery tyrell,"Clawing at his own throat, looking to his mother to make stop... it was horrible."
2014-04-20,Season 4,Episode 3,Breaker of Chains,margaery tyrell,What was it like?
2014-04-20,Season 4,Episode 3,Breaker of Chains,margaery tyrell,One of my husbands preferred the company of men and was stabbed through the heart. Another was happiest torturing animals and was poisoned at our wedding feast... I must be cursed.
2014-04-20,Season 4,Episode 3,Breaker of Chains,margaery tyrell,But I would have been the queen.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,I can't believe you're going. Leaving me alone here with these people.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,No. Have they even agreed to the match? No one tells me anything.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,Mm-hmm.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"Well, he could have done."
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"You don't know, Grandmother."
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,What? I don't understand.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,Kingsguard.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"I'm not a visitor, Your Grace. Word has itI'm to be your bride."
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"Did you know that people in arranged marriages often never meet until their wedding day? Before we decide to spend our lives together, we ought to get to know one another. Don't you think?"
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"It can be our secret. Hmm? If we're going to be man and wife, we'll have a few secrets from her, I hope. So, Your Grace..."
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,Hello. Aren't you a proper fellow?
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,Very handsome.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,That's very cruel. You don't strike me as cruel.
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,That's a relief. Because you know what happens when we marry?
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"When we marry, I become yours. Forever. It's getting late. I should go. May I come and visit you again? All right, then."
2014-04-27,Season 4,Episode 4,Oathkeeper,margaery tyrell,"Remember, our little secret."
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,Your Grace.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,Long may he reign.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,He sits the throne like he was born to it.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,"No, he wasn't."
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,He was my husband. My king.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,"Your Grace, I feel..."
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,No.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,"It would be some consolation, wouldn't it? For all the horror that put him there."
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,He has you.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,"Oh. After all that's happened... It sounds strange, I know, but I am... I haven't even given any thought to it, what comes next. It would be a great honor, of course. But I will have to speak to my father about it."
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,We may be faced with an alarming number of weddings soon.
2014-05-04,Season 4,Episode 5,First of His Name,margaery tyrell,I won't even know what to call you. Sister? Or Mother? Hmm.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,We're late for dinner as it is.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,I'm very hungry.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,What's your name?
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,"I'm afraid my brother is keeping the king waiting, Olyvar."
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,Perhaps you might consider being a bit more discreet?
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,In any event… you shouldn't keep your intended waiting.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,Lucky you.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,You think I want that woman married to my brother?
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,Perhaps.
2015-04-12,Season 5,Episode 1,The Wars to Come,margaery tyrell,Perhaps?
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"I am his/hers, and she/he is mine. From this day, until the end of my days."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,No. You were lovely.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,Yes. .
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"No, no, no. You're very sweet. The sweetest king who ever lived."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"Wouldn't that be glorious? . Shouldn't we rest a little while? Just to catch our breath, there's no rush, is there?"
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"No, I'm fine. I just want you all to myself. I want to know everything there is to know about King Tommen First of His Name."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,So strange… Husband.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"I understand. But it's not your fault, you know that, don't you? You mustn't feel guilty."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,I love to sail.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"I think we're going to be very happy, you and I."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"Living in a tower so high, it touches the clouds. Of course my grandmother couldn't wait to go home. The capital is not for everyone, I suppose. Does your mother like it here?"
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,It's so wonderful to have her watching over you. A lioness guiding her cub. .
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,You are. And the king. . But you'll always be her baby-boy.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"I adore how she has always been so generous with me, so kind. And the horror she's had to injure. . Losing her husband, her eldest child and her father. It's no wonder she's so protective of you. She'll never let you out of her sight."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"I said, ""Darling, surely 4 times is enough, are you trying to set a new record?"" . And he said, ""Well, what is the record? I'm sure we can break it."""
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,Mother! . Welcome.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,Can we bring you anything to eat or drink? I wish we had some wine for you. It's a bit early in the day for us.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,You are very sweet.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,I absolutely adore him. You raised a gallant young man. I'm forever grateful.
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"Ecstatic. I really am. Exhausted, to be honest, but what can I expect, he is half lion, half stag. ."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"Oh, forgive me, I haven't been at Court for long, I get so confused. What's the proper way to address you now? Queen Mother or Dowager Queen?"
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,"In any event, judging from the King's enthusiasm, the Queen Mother will be a Queen Grandmother soon."
2015-04-26,Season 5,Episode 3,High Sparrow,margaery tyrell,Can you imagine the celebrations? They'll ring the bells all day and night.
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,Why is my brother in a cell?
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,We both know who did. . You told me she was returning to Casterly Rock.
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,She's jealous you're not hers anymore. Arresting my brother is her revenge.
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,"Oh, my sweet, sweet King. . Do you have any affection for me at all?"
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,I can't bear to think of my brother locked away in some grimy cell.
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,Do you promise?
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,"You're the King of the Andals, the Lord of the Seven Kingdoms, the Protector of the Realm. And you let a band of fanatics imprison your brother by law."
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,Are you? When?
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,You don't know?
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,I have to send word to Grandmother.
2015-05-03,Season 5,Episode 4,Sons of the Harpy,margaery tyrell,"I need to be with my family, Your Grace. ."
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,Everyone knew about him and Renly.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,But he was the king's brother.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,Cersei is behind this.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,You call me forward?
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,I am the queen.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,They are lies.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,All of them.
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,"Yes, I swear it."
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,What?
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,Tommen! Tommen!
2015-05-17,Season 5,Episode 6,"Unbowed, Unbent, Unbroken",margaery tyrell,"You can't do this, I am the queen! Tommen, Tommen! I am your queen, how dare you!"
2015-05-24,Season 5,Episode 7,The Gift,margaery tyrell,I know you did this.
2015-05-24,Season 5,Episode 7,The Gift,margaery tyrell,"Lies come easily to you. Everyone knows that. But innocence, decency, concern? You're not very good at those, I'm afraid. Perhaps that's why your son was so eager to cast you aside for me."
2015-05-24,Season 5,Episode 7,The Gift,margaery tyrell,I don't want to see you again.
2015-05-24,Season 5,Episode 7,The Gift,margaery tyrell,Leave.
2015-05-24,Season 5,Episode 7,The Gift,margaery tyrell,Get out you hateful bitch!
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,I'd like to see my brother
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,Please How is he? At least tell me that
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,I am the queen and I demand to see my brother
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,"My brother, can you tell me how he is?"
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,I have nothing to confess
2015-04-24,Season 6,Episode 1,The Red Woman,margaery tyrell,None of us are
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"I'd go to my brother, my husband, my family"
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Quality takes time
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"And one day you walked through a graveyard and realized it was all for nothing and set out on the path to righteousness Book of the Stranger, verse 25"
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Septa Unella reads it to me At me
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,So what did you do?
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Who?
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,enters her brother's cell. The door closes and locks behind her. Loras is lying on the floor.
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Loras. Loras.
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,helps LORAS to his knees. He cries.
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Listen to me. You need to stay strong.
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"You are strong. You are the future of our house, the future of our family."
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Shh. Have you -- have you told them that? That you don't care?
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"They want me to help you. They want me told help tear you down. That's why he's letting me see you, I know it is. And if either of us give in to what they want, then they win."
2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,All right.
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,"No, Your Grace."
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,We'll be together again soon and everything will be better than it was before.
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,"Have you spoken to him at all, the High Sparrow?"
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,"Yes, I have. He's not quite what we thought he was, is he?"
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,You think I'm mad. I sound mad.
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,He is. There's something about him. His way of looking at the world. It's not an easy thing admitting to yourself what you really are. It's taken me a while. He's helped me.
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,"Ah, yes, I visited their hovels and I fed them soup and I made sure I was seen doing it. I never gave them what they really needed, though. I've had lots of time to think about how good I was at seeming good. All those stories I told myself about who I was and why I did the things I did. There were so many lies in those stories."
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,It's all right. It really is. It's such a relief to let go of those lies.
2016-05-29,Season 6,Episode 6,Blood of My Blood,margaery tyrell,"I love my brother. I will always love my brother. His soul is pure and perfect. His sins don't erase that purity, they only obscure it. He just needs to atone for them. We all do. Sooner or later, one way or another. The gods have a plan for us all."
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,"The Book of the Mother, Your Holiness. Chapter three, verse 12."
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,"Smoothing what was jagged, so does a woman's love calm a man's brute nature. A wife salves her husbando s wounds, a mother sings her son to sleep.”"
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,"For year I pretended to love the poor, the afflicted. I had pity for them, but I never loved them. They disgusted me."
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,Of course.
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,No.
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,It's just...the desires that once drove me no longer do.
2016-06-05,Season 6,Episode 7,The Broken Man,margaery tyrell,Forgive me. Sometimes the truth path is hard to find.
